open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719933300000,62029.9,62088.0,61883.7,61959.7,2402.132,1719934199999,148937243.1599,25086,1303.107,80802077.5402,0
1719934200000,61959.8,62089.7,61840.0,61988.0,2808.351,1719935099999,174024861.5355,35009,1381.206,85605581.5579,0
1719935100000,61988.1,62084.5,61891.2,61945.0,1484.53,1719935999999,92043170.0045,22367,717.264,44474297.7642,0
1719936000000,61945.0,61976.7,61800.0,61886.0,4501.383,1719936899999,278509232.1687,41704,2159.471,133620438.9089,0
1719936900000,61886.0,61940.0,61821.3,61889.7,1439.208,1719937799999,89052216.7387,19842,841.203,52053121.5069,0
1719937800000,61889.7,61967.0,61850.3,61950.3,1926.671,1719938699999,119272733.7898,18116,1114.424,68993399.3612,0
1719938700000,61950.2,62024.7,61901.1,61922.8,1697.57,1719939599999,105189964.3779,17656,933.303,57839691.9186,0
1719939600000,61922.8,61979.0,61881.1,61907.1,1055.049,1719940499999,65346438.8492,14907,461.007,28554408.4491,0
1719940500000,61907.1,61985.1,61904.0,61980.3,628.607,1719941399999,38946841.348,10082,383.308,23749372.1684,0
1719941400000,61980.2,62070.0,61914.1,62042.1,1324.523,1719942299999,82133943.1174,15414,815.505,50570311.5718,0
1719942300000,62042.1,62160.9,62021.8,62144.2,1777.108,1719943199999,110371200.6681,17616,1110.959,69005031.6894,0
1719943200000,62144.2,62309.0,62133.8,62272.1,3530.007,1719944099999,219720968.219,28734,2096.713,130501923.7608,0
1719944100000,62272.1,62344.0,62253.6,62300.0,2343.25,1719944999999,145992458.9855,21085,1004.623,62591800.5492,0
1719945000000,62300.0,62350.0,62253.1,62292.6,1213.019,1719945899999,75568186.443,14225,419.541,26140955.2432,0
1719945900000,62292.7,62361.2,62292.7,62313.9,667.757,1719946799999,41626972.5465,9767,329.368,20532965.9901,0
1719946800000,62313.8,62362.8,62160.0,62173.0,2090.085,1719947699999,130063511.4321,21355,799.011,49728408.34,0
1719947700000,62173.1,62173.1,62004.5,62004.6,1759.637,1719948599999,109243474.4858,20016,784.182,48687828.4049,0
